match_id,season,date,city,venue,teams,team_1,team_2,toss_winner,toss_decision,winner,win_by_runs,win_by_wickets,player_of_match,result,method
34,2017,2017-04-30,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali","['Kings XI Punjab', 'Delhi Daredevils']",KXIP,DC,KXIP,field,KXIP,,10.0,['Sandeep Sharma'],0,0
35,2017,2017-04-30,Hyderabad,"Rajiv Gandhi International Stadium, Uppal","['Sunrisers Hyderabad', 'Kolkata Knight Riders']",SRH,KKR,KKR,field,SRH,48.0,,['DA Warner'],0,0
36,2017,2017-05-01,Mumbai,Wankhede Stadium,"['Mumbai Indians', 'Royal Challengers Bangalore']",MI,RCB,RCB,bat,MI,,5.0,['RG Sharma'],0,0
37,2017,2017-05-01,Pune,Maharashtra Cricket Association Stadium,"['Rising Pune Supergiant', 'Gujarat Lions']",RPS,GL,RPS,field,RPS,,5.0,['BA Stokes'],0,0
38,2017,2017-05-02,Delhi,Feroz Shah Kotla,"['Delhi Daredevils', 'Sunrisers Hyderabad']",DC,SRH,DC,field,DC,,6.0,['Mohammed Shami'],0,0
39,2017,2017-05-03,Kolkata,Eden Gardens,"['Kolkata Knight Riders', 'Rising Pune Supergiant']",KKR,RPS,RPS,field,RPS,,4.0,['RA Tripathi'],0,0
40,2017,2017-05-04,Delhi,Feroz Shah Kotla,"['Delhi Daredevils', 'Gujarat Lions']",DC,GL,DC,field,DC,,7.0,['RR Pant'],0,0
41,2017,2017-05-05,Bangalore,M Chinnaswamy Stadium,"['Royal Challengers Bangalore', 'Kings XI Punjab']",RCB,KXIP,RCB,field,KXIP,19.0,,['Sandeep Sharma'],0,0
43,2017,2017-05-06,Delhi,Feroz Shah Kotla,"['Delhi Daredevils', 'Mumbai Indians']",DC,MI,DC,field,MI,146.0,,['LMP Simmons'],0,0
42,2017,2017-05-06,Hyderabad,"Rajiv Gandhi International Stadium, Uppal","['Sunrisers Hyderabad', 'Rising Pune Supergiant']",SRH,RPS,SRH,field,RPS,12.0,,['JD Unadkat'],0,0
44,2017,2017-05-07,Bangalore,M Chinnaswamy Stadium,"['Royal Challengers Bangalore', 'Kolkata Knight Riders']",RCB,KKR,KKR,field,KKR,,6.0,['SP Narine'],0,0
45,2017,2017-05-07,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali","['Kings XI Punjab', 'Gujarat Lions']",KXIP,GL,GL,field,GL,,6.0,['DR Smith'],0,0
46,2017,2017-05-08,Hyderabad,"Rajiv Gandhi International Stadium, Uppal","['Sunrisers Hyderabad', 'Mumbai Indians']",SRH,MI,MI,bat,SRH,,7.0,['S Dhawan'],0,0
47,2017,2017-05-09,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali","['Kings XI Punjab', 'Kolkata Knight Riders']",KXIP,KKR,KKR,field,KXIP,14.0,,['MM Sharma'],0,0
48,2017,2017-05-10,Kanpur,Green Park,"['Gujarat Lions', 'Delhi Daredevils']",GL,DC,DC,field,DC,,2.0,['SS Iyer'],0,0
49,2017,2017-05-11,Mumbai,Wankhede Stadium,"['Mumbai Indians', 'Kings XI Punjab']",MI,KXIP,MI,field,KXIP,7.0,,['WP Saha'],0,0
50,2017,2017-05-12,Delhi,Feroz Shah Kotla,"['Delhi Daredevils', 'Rising Pune Supergiant']",DC,RPS,DC,bat,DC,7.0,,['KK Nair'],0,0
51,2017,2017-05-13,Kanpur,Green Park,"['Gujarat Lions', 'Sunrisers Hyderabad']",GL,SRH,SRH,field,SRH,,8.0,['Mohammed Siraj'],0,0
52,2017,2017-05-13,Kolkata,Eden Gardens,"['Kolkata Knight Riders', 'Mumbai Indians']",KKR,MI,KKR,field,MI,9.0,,['AT Rayudu'],0,0
53,2017,2017-05-14,Pune,Maharashtra Cricket Association Stadium,"['Rising Pune Supergiant', 'Kings XI Punjab']",RPS,KXIP,RPS,field,RPS,,9.0,['JD Unadkat'],0,0
54,2017,2017-05-14,Delhi,Feroz Shah Kotla,"['Delhi Daredevils', 'Royal Challengers Bangalore']",DC,RCB,RCB,bat,RCB,10.0,,['HV Patel'],0,0
55,2017,2017-05-16,Mumbai,Wankhede Stadium,"['Mumbai Indians', 'Rising Pune Supergiant']",MI,RPS,MI,field,RPS,20.0,,['Washington Sundar'],0,0
56,2017,2017-05-17,Bangalore,M Chinnaswamy Stadium,"['Sunrisers Hyderabad', 'Kolkata Knight Riders']",SRH,KKR,KKR,field,KKR,,7.0,['NM Coulter-Nile'],0,D/L
57,2017,2017-05-19,Bangalore,M Chinnaswamy Stadium,"['Mumbai Indians', 'Kolkata Knight Riders']",MI,KKR,MI,field,MI,,6.0,['KV Sharma'],0,0
58,2017,2017-05-21,Hyderabad,"Rajiv Gandhi International Stadium, Uppal","['Mumbai Indians', 'Rising Pune Supergiant']",MI,RPS,MI,bat,MI,1.0,,['KH Pandya'],0,0
59,2018,2018-04-07,Mumbai,Wankhede Stadium,"['Mumbai Indians', 'Chennai Super Kings']",MI,CSK,CSK,field,CSK,,1.0,['DJ Bravo'],0,0
60,2018,2018-04-08,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali","['Kings XI Punjab', 'Delhi Daredevils']",KXIP,DC,KXIP,field,KXIP,,6.0,['KL Rahul'],0,0
61,2018,2018-04-08,Kolkata,Eden Gardens,"['Kolkata Knight Riders', 'Royal Challengers Bangalore']",KKR,RCB,KKR,field,KKR,,4.0,['SP Narine'],0,0
62,2018,2018-04-09,Hyderabad,"Rajiv Gandhi International Stadium, Uppal","['Sunrisers Hyderabad', 'Rajasthan Royals']",SRH,RR,SRH,field,SRH,,9.0,['S Dhawan'],0,0
63,2018,2018-04-10,Chennai,"MA Chidambaram Stadium, Chepauk","['Chennai Super Kings', 'Kolkata Knight Riders']",CSK,KKR,CSK,field,CSK,,5.0,['SW Billings'],0,0
64,2018,2018-04-11,Jaipur,Sawai Mansingh Stadium,"['Rajasthan Royals', 'Delhi Daredevils']",RR,DC,DC,field,RR,10.0,,['SV Samson'],0,D/L
65,2018,2018-04-12,Hyderabad,"Rajiv Gandhi International Stadium, Uppal","['Sunrisers Hyderabad', 'Mumbai Indians']",SRH,MI,SRH,field,SRH,,1.0,['Rashid Khan'],0,0
66,2018,2018-04-13,Bengaluru,M.Chinnaswamy Stadium,"['Royal Challengers Bangalore', 'Kings XI Punjab']",RCB,KXIP,RCB,field,RCB,,4.0,['UT Yadav'],0,0
67,2018,2018-04-14,Mumbai,Wankhede Stadium,"['Mumbai Indians', 'Delhi Daredevils']",MI,DC,DC,field,DC,,7.0,['JJ Roy'],0,0
68,2018,2018-04-14,Kolkata,Eden Gardens,"['Kolkata Knight Riders', 'Sunrisers Hyderabad']",KKR,SRH,SRH,field,SRH,,5.0,['B Stanlake'],0,0
69,2018,2018-04-15,Bengaluru,M.Chinnaswamy Stadium,"['Royal Challengers Bangalore', 'Rajasthan Royals']",RCB,RR,RCB,field,RR,19.0,,['SV Samson'],0,0
70,2018,2018-04-15,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali","['Kings XI Punjab', 'Chennai Super Kings']",KXIP,CSK,CSK,field,KXIP,4.0,,['CH Gayle'],0,0
71,2018,2018-04-16,Kolkata,Eden Gardens,"['Kolkata Knight Riders', 'Delhi Daredevils']",KKR,DC,DC,field,KKR,71.0,,['N Rana'],0,0
72,2018,2018-04-17,Mumbai,Wankhede Stadium,"['Mumbai Indians', 'Royal Challengers Bangalore']",MI,RCB,RCB,field,MI,46.0,,['RG Sharma'],0,0
73,2018,2018-04-18,Jaipur,Sawai Mansingh Stadium,"['Rajasthan Royals', 'Kolkata Knight Riders']",RR,KKR,KKR,field,KKR,,7.0,['N Rana'],0,0
74,2018,2018-04-19,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali","['Kings XI Punjab', 'Sunrisers Hyderabad']",KXIP,SRH,KXIP,bat,KXIP,15.0,,['CH Gayle'],0,0
75,2018,2018-04-20,Pune,Maharashtra Cricket Association Stadium,"['Chennai Super Kings', 'Rajasthan Royals']",CSK,RR,RR,field,CSK,64.0,,['SR Watson'],0,0
76,2018,2018-04-21,Kolkata,Eden Gardens,"['Kolkata Knight Riders', 'Kings XI Punjab']",KKR,KXIP,KXIP,field,KXIP,,9.0,['KL Rahul'],0,D/L
77,2018,2018-04-21,Bengaluru,M.Chinnaswamy Stadium,"['Royal Challengers Bangalore', 'Delhi Daredevils']",RCB,DC,RCB,field,RCB,,6.0,['AB de Villiers'],0,0
78,2018,2018-04-22,Hyderabad,"Rajiv Gandhi International Stadium, Uppal","['Sunrisers Hyderabad', 'Chennai Super Kings']",SRH,CSK,SRH,field,CSK,4.0,,['AT Rayudu'],0,0
79,2018,2018-04-22,Jaipur,Sawai Mansingh Stadium,"['Rajasthan Royals', 'Mumbai Indians']",RR,MI,MI,bat,RR,,3.0,['JC Archer'],0,0
80,2018,2018-04-23,Delhi,Feroz Shah Kotla,"['Delhi Daredevils', 'Kings XI Punjab']",DC,KXIP,DC,field,KXIP,4.0,,['AS Rajpoot'],0,0
81,2018,2018-04-24,Mumbai,Wankhede Stadium,"['Mumbai Indians', 'Sunrisers Hyderabad']",MI,SRH,MI,field,SRH,31.0,,['Rashid Khan'],0,0
82,2018,2018-04-25,Bengaluru,M.Chinnaswamy Stadium,"['Royal Challengers Bangalore', 'Chennai Super Kings']",RCB,CSK,CSK,field,CSK,,5.0,['MS Dhoni'],0,0
83,2018,2018-04-26,Hyderabad,"Rajiv Gandhi International Stadium, Uppal","['Sunrisers Hyderabad', 'Kings XI Punjab']",SRH,KXIP,KXIP,field,SRH,13.0,,['AS Rajpoot'],0,0
84,2018,2018-04-27,Delhi,Feroz Shah Kotla,"['Delhi Daredevils', 'Kolkata Knight Riders']",DC,KKR,KKR,field,DC,55.0,,['SS Iyer'],0,0
85,2018,2018-04-28,Pune,Maharashtra Cricket Association Stadium,"['Chennai Super Kings', 'Mumbai Indians']",CSK,MI,MI,field,MI,,8.0,['RG Sharma'],0,0
86,2018,2018-04-29,Jaipur,Sawai Mansingh Stadium,"['Rajasthan Royals', 'Sunrisers Hyderabad']",RR,SRH,SRH,bat,SRH,11.0,,['KS Williamson'],0,0
87,2018,2018-04-29,Bengaluru,M.Chinnaswamy Stadium,"['Royal Challengers Bangalore', 'Kolkata Knight Riders']",RCB,KKR,KKR,field,KKR,,6.0,['CA Lynn'],0,0
88,2018,2018-04-30,Pune,Maharashtra Cricket Association Stadium,"['Chennai Super Kings', 'Delhi Daredevils']",CSK,DC,DC,field,CSK,13.0,,['SR Watson'],0,0
89,2018,2018-05-01,Bengaluru,M.Chinnaswamy Stadium,"['Royal Challengers Bangalore', 'Mumbai Indians']",RCB,MI,MI,field,RCB,14.0,,['TG Southee'],0,0
90,2018,2018-05-02,Delhi,Feroz Shah Kotla,"['Delhi Daredevils', 'Rajasthan Royals']",DC,RR,RR,field,DC,4.0,,['RR Pant'],0,D/L
91,2018,2018-05-03,Kolkata,Eden Gardens,"['Kolkata Knight Riders', 'Chennai Super Kings']",KKR,CSK,KKR,field,KKR,,6.0,['SP Narine'],0,0
92,2018,2018-05-04,Indore,Holkar Cricket Stadium,"['Kings XI Punjab', 'Mumbai Indians']",KXIP,MI,MI,field,MI,,6.0,['SA Yadav'],0,0
93,2018,2018-05-05,Pune,Maharashtra Cricket Association Stadium,"['Chennai Super Kings', 'Royal Challengers Bangalore']",CSK,RCB,CSK,field,CSK,,6.0,['RA Jadeja'],0,0
94,2018,2018-05-05,Hyderabad,"Rajiv Gandhi International Stadium, Uppal","['Sunrisers Hyderabad', 'Delhi Daredevils']",SRH,DC,DC,bat,SRH,,7.0,['Rashid Khan'],0,0
95,2018,2018-05-06,Mumbai,Wankhede Stadium,"['Mumbai Indians', 'Kolkata Knight Riders']",MI,KKR,KKR,field,MI,13.0,,['HH Pandya'],0,0
96,2018,2018-05-06,Indore,Holkar Cricket Stadium,"['Kings XI Punjab', 'Rajasthan Royals']",KXIP,RR,KXIP,field,KXIP,,6.0,['Mujeeb Ur Rahman'],0,0
97,2018,2018-05-07,Hyderabad,"Rajiv Gandhi International Stadium, Uppal","['Sunrisers Hyderabad', 'Royal Challengers Bangalore']",SRH,RCB,RCB,field,SRH,5.0,,['KS Williamson'],0,0
98,2018,2018-05-08,Jaipur,Sawai Mansingh Stadium,"['Rajasthan Royals', 'Kings XI Punjab']",RR,KXIP,RR,bat,RR,15.0,,['JC Buttler'],0,0
99,2018,2018-05-09,Kolkata,Eden Gardens,"['Kolkata Knight Riders', 'Mumbai Indians']",KKR,MI,KKR,field,MI,102.0,,['Ishan Kishan'],0,0
100,2018,2018-05-10,Delhi,Feroz Shah Kotla,"['Delhi Daredevils', 'Sunrisers Hyderabad']",DC,SRH,DC,bat,SRH,,9.0,['S Dhawan'],0,0
101,2018,2018-05-11,Jaipur,Sawai Mansingh Stadium,"['Rajasthan Royals', 'Chennai Super Kings']",RR,CSK,CSK,bat,RR,,4.0,['JC Buttler'],0,0
103,2018,2018-05-12,Delhi,Feroz Shah Kotla,"['Delhi Daredevils', 'Royal Challengers Bangalore']",DC,RCB,RCB,field,RCB,,5.0,['AB de Villiers'],0,0
102,2018,2018-05-12,Indore,Holkar Cricket Stadium,"['Kings XI Punjab', 'Kolkata Knight Riders']",KXIP,KKR,KXIP,field,KKR,31.0,,['SP Narine'],0,0
104,2018,2018-05-13,Pune,Maharashtra Cricket Association Stadium,"['Chennai Super Kings', 'Sunrisers Hyderabad']",CSK,SRH,CSK,field,CSK,,8.0,['AT Rayudu'],0,0
105,2018,2018-05-13,Mumbai,Wankhede Stadium,"['Mumbai Indians', 'Rajasthan Royals']",MI,RR,RR,field,RR,,7.0,['JC Buttler'],0,0
106,2018,2018-05-14,Indore,Holkar Cricket Stadium,"['Kings XI Punjab', 'Royal Challengers Bangalore']",KXIP,RCB,RCB,field,RCB,,10.0,['UT Yadav'],0,0
107,2018,2018-05-15,Kolkata,Eden Gardens,"['Kolkata Knight Riders', 'Rajasthan Royals']",KKR,RR,KKR,field,KKR,,6.0,['Kuldeep Yadav'],0,0
108,2018,2018-05-16,Mumbai,Wankhede Stadium,"['Mumbai Indians', 'Kings XI Punjab']",MI,KXIP,KXIP,field,MI,3.0,,['JJ Bumrah'],0,0
109,2018,2018-05-17,Bengaluru,M.Chinnaswamy Stadium,"['Royal Challengers Bangalore', 'Sunrisers Hyderabad']",RCB,SRH,SRH,field,RCB,14.0,,['AB de Villiers'],0,0
110,2018,2018-05-18,Delhi,Feroz Shah Kotla,"['Delhi Daredevils', 'Chennai Super Kings']",DC,CSK,CSK,field,DC,34.0,,['HV Patel'],0,0
111,2018,2018-05-19,Jaipur,Sawai Mansingh Stadium,"['Rajasthan Royals', 'Royal Challengers Bangalore']",RR,RCB,RR,bat,RR,30.0,,['S Gopal'],0,0
112,2018,2018-05-19,Hyderabad,"Rajiv Gandhi International Stadium, Uppal","['Sunrisers Hyderabad', 'Kolkata Knight Riders']",SRH,KKR,SRH,bat,KKR,,5.0,['CA Lynn'],0,0
113,2018,2018-05-20,Delhi,Feroz Shah Kotla,"['Delhi Daredevils', 'Mumbai Indians']",DC,MI,DC,bat,DC,11.0,,['A Mishra'],0,0
114,2018,2018-05-20,Pune,Maharashtra Cricket Association Stadium,"['Chennai Super Kings', 'Kings XI Punjab']",CSK,KXIP,CSK,field,CSK,,5.0,['L Ngidi'],0,0
115,2018,2018-05-22,Mumbai,Wankhede Stadium,"['Sunrisers Hyderabad', 'Chennai Super Kings']",SRH,CSK,CSK,field,CSK,,2.0,['F du Plessis'],0,0
116,2018,2018-05-23,Kolkata,Eden Gardens,"['Kolkata Knight Riders', 'Rajasthan Royals']",KKR,RR,RR,field,KKR,25.0,,['AD Russell'],0,0
117,2018,2018-05-25,Kolkata,Eden Gardens,"['Kolkata Knight Riders', 'Sunrisers Hyderabad']",KKR,SRH,KKR,field,SRH,14.0,,['Rashid Khan'],0,0
118,2018,2018-05-27,Mumbai,Wankhede Stadium,"['Chennai Super Kings', 'Sunrisers Hyderabad']",CSK,SRH,CSK,field,CSK,,8.0,['SR Watson'],0,0
119,2019,2019-03-23,Chennai,"MA Chidambaram Stadium, Chepauk","['Chennai Super Kings', 'Royal Challengers Bangalore']",CSK,RCB,CSK,field,CSK,,7.0,['Harbhajan Singh'],0,0
120,2019,2019-03-24,Kolkata,Eden Gardens,"['Kolkata Knight Riders', 'Sunrisers Hyderabad']",KKR,SRH,KKR,field,KKR,,6.0,['AD Russell'],0,0
121,2019,2019-03-24,Mumbai,Wankhede Stadium,"['Mumbai Indians', 'Delhi Capitals']",MI,DC,MI,field,DC,37.0,,['RR Pant'],0,0
122,2019,2019-03-25,Jaipur,Sawai Mansingh Stadium,"['Rajasthan Royals', 'Kings XI Punjab']",RR,KXIP,RR,field,KXIP,14.0,,['CH Gayle'],0,0
123,2019,2019-03-26,Delhi,Feroz Shah Kotla,"['Delhi Capitals', 'Chennai Super Kings']",DC,CSK,DC,bat,CSK,,6.0,['SR Watson'],0,0
124,2019,2019-03-27,Kolkata,Eden Gardens,"['Kolkata Knight Riders', 'Kings XI Punjab']",KKR,KXIP,KXIP,field,KKR,28.0,,['AD Russell'],0,0
125,2019,2019-03-28,Bengaluru,M.Chinnaswamy Stadium,"['Royal Challengers Bangalore', 'Mumbai Indians']",RCB,MI,RCB,field,MI,6.0,,['JJ Bumrah'],0,0
126,2019,2019-03-29,Hyderabad,"Rajiv Gandhi International Stadium, Uppal","['Sunrisers Hyderabad', 'Rajasthan Royals']",SRH,RR,RR,bat,SRH,,5.0,['Rashid Khan'],0,0
127,2019,2019-03-30,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali","['Kings XI Punjab', 'Mumbai Indians']",KXIP,MI,KXIP,field,KXIP,,8.0,['MA Agarwal'],0,0
128,2019,2019-03-30,Delhi,Feroz Shah Kotla,"['Delhi Capitals', 'Kolkata Knight Riders']",DC,KKR,DC,field,DC,,,['PP Shaw'],superover,0
129,2019,2019-03-31,Hyderabad,"Rajiv Gandhi International Stadium, Uppal","['Sunrisers Hyderabad', 'Royal Challengers Bangalore']",SRH,RCB,RCB,field,SRH,118.0,,['JM Bairstow'],0,0
130,2019,2019-03-31,Chennai,"MA Chidambaram Stadium, Chepauk","['Chennai Super Kings', 'Rajasthan Royals']",CSK,RR,RR,field,CSK,8.0,,['MS Dhoni'],0,0
131,2019,2019-04-01,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali","['Kings XI Punjab', 'Delhi Capitals']",KXIP,DC,DC,field,KXIP,14.0,,['SM Curran'],0,0
132,2019,2019-04-02,Jaipur,Sawai Mansingh Stadium,"['Rajasthan Royals', 'Royal Challengers Bangalore']",RR,RCB,RR,field,RR,,7.0,['S Gopal'],0,0
133,2019,2019-04-03,Mumbai,Wankhede Stadium,"['Mumbai Indians', 'Chennai Super Kings']",MI,CSK,CSK,field,MI,37.0,,['HH Pandya'],0,0
134,2019,2019-04-04,Delhi,Feroz Shah Kotla,"['Delhi Capitals', 'Sunrisers Hyderabad']",DC,SRH,SRH,field,SRH,,5.0,['JM Bairstow'],0,0
135,2019,2019-04-05,Bengaluru,M.Chinnaswamy Stadium,"['Royal Challengers Bangalore', 'Kolkata Knight Riders']",RCB,KKR,KKR,field,KKR,,5.0,['AD Russell'],0,0
136,2019,2019-04-06,Chennai,"MA Chidambaram Stadium, Chepauk","['Chennai Super Kings', 'Kings XI Punjab']",CSK,KXIP,CSK,bat,CSK,22.0,,['Harbhajan Singh'],0,0
137,2019,2019-04-06,Hyderabad,"Rajiv Gandhi International Stadium, Uppal","['Sunrisers Hyderabad', 'Mumbai Indians']",SRH,MI,SRH,field,MI,40.0,,['AS Joseph'],0,0
138,2019,2019-04-07,Bengaluru,M.Chinnaswamy Stadium,"['Royal Challengers Bangalore', 'Delhi Capitals']",RCB,DC,DC,field,DC,,4.0,['K Rabada'],0,0
139,2019,2019-04-07,Jaipur,Sawai Mansingh Stadium,"['Rajasthan Royals', 'Kolkata Knight Riders']",RR,KKR,KKR,field,KKR,,8.0,['HF Gurney'],0,0
140,2019,2019-04-08,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali","['Kings XI Punjab', 'Sunrisers Hyderabad']",KXIP,SRH,KXIP,field,KXIP,,6.0,['KL Rahul'],0,0
141,2019,2019-04-09,Chennai,"MA Chidambaram Stadium, Chepauk","['Chennai Super Kings', 'Kolkata Knight Riders']",CSK,KKR,CSK,field,CSK,,7.0,['DL Chahar'],0,0
142,2019,2019-04-10,Mumbai,Wankhede Stadium,"['Mumbai Indians', 'Kings XI Punjab']",MI,KXIP,MI,field,MI,,3.0,['KA Pollard'],0,0
143,2019,2019-04-11,Jaipur,Sawai Mansingh Stadium,"['Rajasthan Royals', 'Chennai Super Kings']",RR,CSK,CSK,field,CSK,,4.0,['MS Dhoni'],0,0
144,2019,2019-04-12,Kolkata,Eden Gardens,"['Kolkata Knight Riders', 'Delhi Capitals']",KKR,DC,DC,field,DC,,7.0,['S Dhawan'],0,0
145,2019,2019-04-13,Mumbai,Wankhede Stadium,"['Mumbai Indians', 'Rajasthan Royals']",MI,RR,RR,field,RR,,4.0,['JC Buttler'],0,0
146,2019,2019-04-13,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali","['Kings XI Punjab', 'Royal Challengers Bangalore']",KXIP,RCB,RCB,field,RCB,,8.0,['AB de Villiers'],0,0
148,2019,2019-04-14,Hyderabad,"Rajiv Gandhi International Stadium, Uppal","['Sunrisers Hyderabad', 'Delhi Capitals']",SRH,DC,SRH,field,DC,39.0,,['KMA Paul'],0,0
147,2019,2019-04-14,Kolkata,Eden Gardens,"['Kolkata Knight Riders', 'Chennai Super Kings']",KKR,CSK,CSK,field,CSK,,5.0,['Imran Tahir'],0,0
149,2019,2019-04-15,Mumbai,Wankhede Stadium,"['Mumbai Indians', 'Royal Challengers Bangalore']",MI,RCB,MI,field,MI,,5.0,['SL Malinga'],0,0
150,2019,2019-04-16,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali","['Kings XI Punjab', 'Rajasthan Royals']",KXIP,RR,RR,field,KXIP,12.0,,['R Ashwin'],0,0
151,2019,2019-04-17,Hyderabad,"Rajiv Gandhi International Stadium, Uppal","['Sunrisers Hyderabad', 'Chennai Super Kings']",SRH,CSK,CSK,bat,SRH,,6.0,['DA Warner'],0,0
152,2019,2019-04-18,Delhi,Feroz Shah Kotla,"['Delhi Capitals', 'Mumbai Indians']",DC,MI,MI,bat,MI,40.0,,['HH Pandya'],0,0
153,2019,2019-04-19,Kolkata,Eden Gardens,"['Kolkata Knight Riders', 'Royal Challengers Bangalore']",KKR,RCB,KKR,field,RCB,10.0,,['V Kohli'],0,0
154,2019,2019-04-20,Jaipur,Sawai Mansingh Stadium,"['Rajasthan Royals', 'Mumbai Indians']",RR,MI,RR,field,RR,,5.0,['SPD Smith'],0,0
155,2019,2019-04-20,Delhi,Feroz Shah Kotla,"['Delhi Capitals', 'Kings XI Punjab']",DC,KXIP,DC,field,DC,,5.0,['SS Iyer'],0,0
156,2019,2019-04-21,Hyderabad,"Rajiv Gandhi International Stadium, Uppal","['Sunrisers Hyderabad', 'Kolkata Knight Riders']",SRH,KKR,SRH,field,SRH,,9.0,['KK Ahmed'],0,0
157,2019,2019-04-21,Bengaluru,M.Chinnaswamy Stadium,"['Royal Challengers Bangalore', 'Chennai Super Kings']",RCB,CSK,CSK,field,RCB,1.0,,['PA Patel'],0,0
158,2019,2019-04-22,Jaipur,Sawai Mansingh Stadium,"['Rajasthan Royals', 'Delhi Capitals']",RR,DC,DC,field,DC,,6.0,['RR Pant'],0,0
159,2019,2019-04-23,Chennai,"MA Chidambaram Stadium, Chepauk","['Chennai Super Kings', 'Sunrisers Hyderabad']",CSK,SRH,CSK,field,CSK,,6.0,['SR Watson'],0,0
160,2019,2019-04-24,Bengaluru,M.Chinnaswamy Stadium,"['Royal Challengers Bangalore', 'Kings XI Punjab']",RCB,KXIP,KXIP,field,RCB,17.0,,['AB de Villiers'],0,0
161,2019,2019-04-25,Kolkata,Eden Gardens,"['Kolkata Knight Riders', 'Rajasthan Royals']",KKR,RR,RR,field,RR,,3.0,['VR Aaron'],0,0
162,2019,2019-04-26,Chennai,"MA Chidambaram Stadium, Chepauk","['Chennai Super Kings', 'Mumbai Indians']",CSK,MI,CSK,field,MI,46.0,,['RG Sharma'],0,0
163,2019,2019-04-27,Jaipur,Sawai Mansingh Stadium,"['Rajasthan Royals', 'Sunrisers Hyderabad']",RR,SRH,RR,field,RR,,7.0,['JD Unadkat'],0,0
164,2019,2019-04-28,Delhi,Feroz Shah Kotla,"['Delhi Capitals', 'Royal Challengers Bangalore']",DC,RCB,DC,bat,DC,16.0,,['S Dhawan'],0,0
165,2019,2019-04-28,Kolkata,Eden Gardens,"['Kolkata Knight Riders', 'Mumbai Indians']",KKR,MI,MI,field,KKR,34.0,,['AD Russell'],0,0
166,2019,2019-04-29,Hyderabad,"Rajiv Gandhi International Stadium, Uppal","['Sunrisers Hyderabad', 'Kings XI Punjab']",SRH,KXIP,KXIP,field,SRH,45.0,,['DA Warner'],0,0
167,2019,2019-04-30,Bengaluru,M.Chinnaswamy Stadium,"['Royal Challengers Bangalore', 'Rajasthan Royals']",RCB,RR,RR,field,,,,,no result,0
168,2019,2019-05-01,Chennai,"MA Chidambaram Stadium, Chepauk","['Chennai Super Kings', 'Delhi Capitals']",CSK,DC,DC,field,CSK,80.0,,['MS Dhoni'],0,0
169,2019,2019-05-02,Mumbai,Wankhede Stadium,"['Mumbai Indians', 'Sunrisers Hyderabad']",MI,SRH,MI,bat,MI,,,['JJ Bumrah'],superover,0
170,2019,2019-05-03,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali","['Kings XI Punjab', 'Kolkata Knight Riders']",KXIP,KKR,KKR,field,KKR,,7.0,['Shubman Gill'],0,0
171,2019,2019-05-04,Delhi,Feroz Shah Kotla,"['Delhi Capitals', 'Rajasthan Royals']",DC,RR,RR,bat,DC,,5.0,['A Mishra'],0,0
172,2019,2019-05-04,Bengaluru,M.Chinnaswamy Stadium,"['Royal Challengers Bangalore', 'Sunrisers Hyderabad']",RCB,SRH,RCB,field,RCB,,4.0,['SO Hetmyer'],0,0
173,2019,2019-05-05,Chandigarh,"Punjab Cricket Association IS Bindra Stadium, Mohali","['Kings XI Punjab', 'Chennai Super Kings']",KXIP,CSK,KXIP,field,KXIP,,6.0,['KL Rahul'],0,0
174,2019,2019-05-05,Mumbai,Wankhede Stadium,"['Mumbai Indians', 'Kolkata Knight Riders']",MI,KKR,MI,field,MI,,9.0,['HH Pandya'],0,0
175,2019,2019-05-07,Chennai,"MA Chidambaram Stadium, Chepauk","['Mumbai Indians', 'Chennai Super Kings']",MI,CSK,CSK,bat,MI,,6.0,['SA Yadav'],0,0
176,2019,2019-05-08,Visakhapatnam,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,"['Delhi Capitals', 'Sunrisers Hyderabad']",DC,SRH,DC,field,DC,,2.0,['RR Pant'],0,0
177,2019,2019-05-10,Visakhapatnam,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,"['Chennai Super Kings', 'Delhi Capitals']",CSK,DC,CSK,field,CSK,,6.0,['F du Plessis'],0,0
178,2019,2019-05-12,Hyderabad,"Rajiv Gandhi International Stadium, Uppal","['Mumbai Indians', 'Chennai Super Kings']",MI,CSK,MI,bat,MI,1.0,,['JJ Bumrah'],0,0
179,2020,2020-09-19,Abu Dhabi,Sheikh Zayed Stadium,"['Mumbai Indians', 'Chennai Super Kings']",MI,CSK,CSK,field,CSK,,5.0,['AT Rayudu'],0,0
